,Unnamed: 0,subject_no,Trial_Index_,block,text,block_sequence,block_name,block_num,path,image,trialID,label,category,number,lastBlockType,tokenized,visual,wordnet_similarity_label,wordnet_similarity_category
139,41,3,42,2,2legs,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/003ET1,186,42,human,person,,,['2legs'],0.0,0.0,0.0
140,42,3,43,2,"leg, arm, head",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/003ET1,865,43,human,person,,,"['leg', 'arm', 'head']",4.038465147,0.05185185185185185,0.10833333333333334
141,43,3,44,2,"cloth, hair",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/003ET1,362,44,human,person,,,"['cloth', 'hair']",4.4444444445,0.07179487179487179,0.14583333333333331
142,44,3,45,2,"cloth, shoes",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/003ET1,601,45,human,person,,,"['cloth', 'shoe']",4.4444444445,0.07179487179487179,0.14583333333333331
143,45,3,46,2,"aems, head, cloth",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/003ET1,470,46,human,person,,,"['aem', 'head', 'cloth']",4.4868421055,0.06623931623931624,0.14583333333333331
144,46,3,47,2,"2 legs, 2 arms",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/003ET1,760,47,human,person,,,"['2', 'leg', '2', 'arm']",3.820855615,0.0488095238095238,0.09545454545454546
145,47,3,48,2,"head, height",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/003ET1,286,48,human,person,,,"['head', 'height']",4.542397661,0.05277777777777778,0.1125
147,0,4,1,2,backpack,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,829,1,human,person,,,['backpack'],3.95,0.0625,0.1111111111111111
148,1,4,2,2,shoes,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,601,2,human,person,,,['shoe'],4.388888889,0.06666666666666667,0.125
149,2,4,3,2,different color,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,875,3,human,person,,,"['different', 'color']",4.1865079365,0.05263157894736842,0.1111111111111111
150,3,4,4,2,shape of head,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,232,4,human,person,,,"['shape', 'of', 'head']",3.414022188,0.054093567251461985,0.11805555555555555
151,4,4,5,2,shape like a human?,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,760,5,human,person,,,"['shape', 'like', 'a', 'human']",3.42845471525,0.2859322218589953,0.09473581973581974
152,5,4,6,2,legs,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,631,6,human,person,,,['leg'],3.823529412,0.05,0.1
153,6,4,7,2,shape,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,470,7,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
154,7,4,8,2,shape,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,775,8,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
156,9,4,10,2,shape,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,282,10,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
157,10,4,11,2,different color,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,324,11,human,person,,,"['different', 'color']",4.1865079365,0.05263157894736842,0.1111111111111111
158,11,4,12,2,different color and human shape,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,683,12,human,person,,,"['different', 'color', 'and', 'human', 'shape']",3.8233819844,0.3684210526315789,0.1074074074074074
159,12,4,13,2,something weriod like a head compared to the window,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,173,13,human,person,,,"['something', 'weriod', 'like', 'a', 'head', 'compare', 'to', 'the', 'window']",2.7405028348749996,0.0513543823326432,0.09897047397047397
160,13,4,14,2,different color ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,270,14,human,person,,,"['different', 'color']",4.1865079365,0.05263157894736842,0.1111111111111111
161,14,4,15,2,human shape,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,452,15,human,person,,,"['human', 'shape']",4.7140522874999995,0.5263157894736842,0.10555555555555556
162,15,4,16,2,human shape,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,186,16,human,person,,,"['human', 'shape']",4.7140522874999995,0.5263157894736842,0.10555555555555556
163,16,4,17,2,seens like a human 's body ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,97,17,human,person,,,"['seen', 'like', 'a', 'human', 's', 'body']",3.5647451963999996,0.24471518819344906,0.11189976689976691
164,17,4,18,2,something on the road,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,748,18,human,person,,,"['something', 'on', 'the', 'road']",2.85375816975,0.07142857142857142,0.14285714285714285
165,18,4,19,2,human figure,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,411,19,human,person,,,"['human', 'figure']",4.3905228755,0.525,0.1
166,19,4,20,2,backpack and a head?,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,558,20,human,person,,,"['backpack', 'and', 'a', 'head']",3.0420112785,0.055224867724867725,0.109006734006734
167,20,4,21,2,green shirt,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,389,21,human,person,,,"['green', 'shirt']",4.6368421054999995,0.05505952380952381,0.10101010101010101
168,21,4,22,2,half man's shape,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,99,22,human,person,,,"['half', 'man', 'shape']",4.038235294,0.05921052631578947,0.17195767195767195
169,22,4,23,2,white shirt,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,59,23,human,person,,,"['white', 'shirt']",4.699999999999999,0.07670454545454546,0.3055555555555556
170,23,4,24,2,bright clothes,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,805,24,human,person,,,"['bright', 'clothe']",4.2279411765,0.0,0.0
171,24,4,25,2,a head,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,425,25,human,person,,,"['a', 'head']",3.45112782,0.051587301587301584,0.10795454545454546
173,26,4,27,2,human figure,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,865,27,human,person,,,"['human', 'figure']",4.3905228755,0.525,0.1
174,27,4,28,2,the height,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,231,28,human,person,,,"['the', 'height']",2.7777777775,0.05,0.1
175,28,4,29,2,a head ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,480,29,human,person,,,"['a', 'head']",3.45112782,0.051587301587301584,0.10795454545454546
176,29,4,30,2,black hair ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,362,30,human,person,,,"['black', 'hair']",4.429738562000001,0.05714285714285714,0.10795454545454546
177,30,4,31,2,white shirt,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,808,31,human,person,,,"['white', 'shirt']",4.699999999999999,0.07670454545454546,0.3055555555555556
178,31,4,32,2,the movement like someone walking ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,388,32,human,person,,,"['the', 'movement', 'like', 'someone', 'walk']",2.7287385128,0.058643892339544514,0.3111888111888112
179,32,4,33,2,human figure,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,757,33,human,person,,,"['human', 'figure']",4.3905228755,0.525,0.1
180,33,4,34,2,someone with suit,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,380,34,human,person,,,"['someone', 'with', 'suit']",3.9385964913333336,0.08125,0.5555555555555556
181,34,4,35,2,different shape compared to box,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,34,35,human,person,,,"['different', 'shape', 'compare', 'to', 'box']",3.4269638557999995,0.0556390977443609,0.109006734006734
182,35,4,36,2,human figure  legs,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,608,36,human,person,,,"['human', 'figure', ' ', 'leg']",4.201525054333334,0.3666666666666667,0.10000000000000002
183,36,4,37,2,something weriod behind the car like a head of human ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,11,37,human,person,,,"['something', 'weriod', 'behind', 'the', 'car', 'like', 'a', 'head', 'of', 'human']",2.920680309111111,0.21017199150191476,0.10443306693306693
184,37,4,38,2,human figure with red clothes,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,845,38,human,person,,,"['human', 'figure', 'with', 'red', 'clothe']",4.117320261400001,0.3658730158730159,0.09696969696969697
185,38,4,39,2,human figure with black clothes,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,422,39,human,person,,,"['human', 'figure', 'with', 'black', 'clothe']",4.1003267972,0.3658730158730159,0.09696969696969697
186,39,4,40,2,human walking ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,218,40,human,person,,,"['human', 'walking']",4.329861111,0.5217391304347826,0.08846153846153847
187,40,4,41,2,something like a body and a head ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,250,41,human,person,,,"['something', 'like', 'a', 'body', 'and', 'a', 'head']",2.814557402142857,0.05423899771725858,0.11008158508158508
188,41,4,42,2,white bas which can be taken by human?,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,348,42,human,person,,,"['white', 'bas', 'which', 'can', 'be', 'take', 'by', 'human']",2.9445372008571424,0.2513219148001757,0.18538461538461537
189,42,4,43,2,human figure  with white shirt,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,703,43,human,person,,,"['human', 'figure', ' ', 'with', 'white', 'shirt']",4.3362091502,0.3008522727272727,0.20277777777777778
190,43,4,44,2,human shape,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,286,44,human,person,,,"['human', 'shape']",4.7140522874999995,0.5263157894736842,0.10555555555555556
191,44,4,45,2,legs',2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,421,45,human,person,,,['leg'],3.823529412,0.05,0.1
192,45,4,46,2,human shape,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,488,46,human,person,,,"['human', 'shape']",4.7140522874999995,0.5263157894736842,0.10555555555555556
193,46,4,47,2,looks like someone walking ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,85,47,human,person,,,"['look', 'like', 'someone', 'walk']",3.25977935025,0.05923913043478261,0.31346153846153846
194,47,4,48,2,human figure,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,670,48,human,person,,,"['human', 'figure']",4.3905228755,0.525,0.1
195,48,4,49,2,looks like someone waiting for the light,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/004ET1,129,49,human,person,,,"['look', 'like', 'someone', 'wait', 'for', 'the', 'light']",2.5853562475714287,0.05831287705429582,0.2742735042735043
196,0,5,1,2,"round head, human shape, body, legs",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,286,1,human,person,,,"['round', 'head', 'human', 'shape', 'body', 'leg']",4.2661105379999995,0.21626836857100015,0.11898148148148148
197,1,5,2,2,"round jacket, arm, leg, jeans, jacket",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,670,2,human,person,,,"['round', 'jacket', 'arm', 'leg', 'jeans', 'jacket']",3.960982372833333,0.05472222222222223,0.0985858585858586
198,2,5,3,2,"round head, two legs, white shirt",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,380,3,human,person,,,"['round', 'head', 'two', 'leg', 'white', 'shirt']",4.1695791768333335,0.06151394901394902,0.1730218855218855
199,3,5,4,2,"grey shirt, pants",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,282,4,human,person,,,"['gray', 'shirt', 'pant']",3.8572072073333334,0.05257936507936508,0.09764309764309764
200,4,5,5,2,"dark parka, carrying a plastic bag",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,601,5,human,person,,,"['dark', 'parka', 'carry', 'a', 'plastic', 'bag']",3.638274608166667,0.05425452217500273,0.10899054649054647
201,5,5,6,2,"round head, shoulders",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,488,6,human,person,,,"['round', 'head', 'shoulder']",4.027290448666666,0.05895969498910675,0.1263227513227513
202,6,5,7,2,"round head, white shirt/jacket",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,250,7,human,person,,,"['round', 'head', 'white', 'shirtjacket']",4.209746589,0.06965488215488215,0.24537037037037038
203,7,5,8,2,"round head, black jacket",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,232,8,human,person,,,"['round', 'head', 'black', 'jacket']",4.15436876525,0.05530753968253968,0.10448232323232323
204,8,5,9,2,about human size,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,270,9,human,person,,,"['about', 'human', 'size']",3.3773148146666667,0.5263157894736842,0.10555555555555556
205,9,5,10,2,"two legs, about human size, walking",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,421,10,human,person,,,"['two', 'leg', 'about', 'human', 'size', 'walk']",3.472971132833333,0.23874577748719625,0.09578865578865578
206,10,5,11,2,"white shirt, arm",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,59,11,human,person,,,"['white', 'shirt', 'arm']",4.406060606,0.06780303030303031,0.23703703703703705
208,12,5,13,2,"red backpack or jacket, human shape",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,845,13,human,person,,,"['red', 'backpack', 'or', 'jacket', 'human', 'shape']",3.7793845316666665,0.21182296017822333,0.09915824915824915
209,13,5,14,2,"legs, sweat shirt, round head",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,775,14,human,person,,,"['leg', 'sweat', 'shirt', 'round', 'head']",4.0305538358,0.0566374269005848,0.11166666666666666
211,15,5,16,2,"white shirt, legs",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,703,16,human,person,,,"['white', 'shirt', 'leg']",4.407843137333333,0.06780303030303031,0.23703703703703705
212,16,5,17,2,"two legs, white shirt",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,186,17,human,person,,,"['two', 'leg', 'white', 'shirt']",4.2470588235,0.06275703463203464,0.20050505050505052
213,17,5,18,2,"black parka, arm, round head",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,99,18,human,person,,,"['black', 'parka', 'arm', 'round', 'head']",3.9372861745999996,0.05366123642439431,0.10207070707070706
214,18,5,19,2,"gray hoodie, black jacket, human shape",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,683,19,human,person,,,"['gray', 'hoodie', 'black', 'jacket', 'human', 'shape']",4.485956544833333,0.2406850459482038,0.09676767676767675
215,19,5,20,2,white top,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,805,20,human,person,,,"['white', 'top']",4.3588235295,0.0787878787878788,0.3214285714285714
216,20,5,21,2,"white shirt, two legs, arms,",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,808,21,human,person,,,"['white', 'shirt', 'two', 'leg', 'arm']",4.1612834223999995,0.06020562770562771,0.1804040404040404
217,21,5,22,2,"about human size, round head",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,97,22,human,person,,,"['about', 'human', 'size', 'round', 'head']",3.6322368421999998,0.292671783625731,0.11180555555555555
218,22,5,23,2,"human shape, leg",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,748,23,human,person,,,"['human', 'shape', 'leg']",4.417211329,0.3675438596491228,0.1037037037037037
219,23,5,24,2,"two legs, round head",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,218,24,human,person,,,"['two', 'leg', 'round', 'head']",3.90436876525,0.05391865079365079,0.1067550505050505
220,24,5,25,2,"two legs, pink shoes,",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,608,25,human,person,,,"['two', 'leg', 'pink', 'shoe']",4.214869281,0.05297619047619047,0.10170454545454546
221,25,5,26,2,"dark hair, half of the face, black jacket",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,480,26,human,person,,,"['dark', 'hair', 'half', 'of', 'the', 'face', 'black', 'jacket']",3.496034894125,0.05328251183514341,0.10239297739297741
222,26,5,27,2,"hair, white shirt",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,362,27,human,person,,,"['hair', 'white', 'shirt']",4.596296296333333,0.07335858585858586,0.24537037037037038
223,27,5,28,2,"legs, blurry face",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,34,28,human,person,,,"['leg', 'blurry', 'face']",4.461546841,0.05277777777777778,0.1125
224,28,5,29,2,"vest, round head",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,829,29,human,person,,,"['vest', 'round', 'head']",3.824561403666667,0.06018518518518518,0.11574074074074074
226,30,5,31,2,"round head, body part",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,452,31,human,person,,,"['round', 'head', 'body', 'part']",3.9612573102499997,0.06345054047259929,0.13640873015873017
227,31,5,32,2,"hand, legs, walking motion, head",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,388,32,human,person,,,"['hand', 'leg', 'walk', 'motion', 'head']",3.9429721364000003,0.05144419018560895,0.1076068376068376
228,32,5,33,2,"round head, shoulders, legs, walking motion",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,411,33,human,person,,,"['round', 'head', 'shoulder', 'leg', 'walk', 'motion']",3.8455079695,0.054318816898740165,0.11348188848188849
229,33,5,34,2,"backpack, jeans, round head",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,558,34,human,person,,,"['backpack', 'jean', 'round', 'head']",3.9027046785,0.05984477124183007,0.11180555555555555
231,35,5,36,2,"green shirt, arms, cap, shoulder, shoes",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,389,36,human,person,,,"['green', 'shirt', 'arm', 'cap', 'shoulder', 'shoe']",4.273108275833333,0.05801820728291316,0.113498075998076
233,37,5,38,2,"pink shirt, round head, legs",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,129,38,human,person,,,"['pink', 'shirt', 'round', 'head', 'leg']",4.307024424,0.055634920634920634,0.10762626262626263
234,38,5,39,2,"white jacket, half of the face, pants, legs,",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,760,39,human,person,,,"['white', 'jacket', 'half', 'of', 'the', 'face', 'pant', 'leg']",3.1247651143749997,0.05688431938431938,0.16304112554112554
235,39,5,40,2,"shallow top, legs, round hea",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,631,40,human,person,,,"['shallow', 'top', 'leg', 'round', 'hea']",3.7214052289999997,0.06041666666666666,0.13015873015873014
236,40,5,41,2,"round head, shoulders",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,875,41,human,person,,,"['round', 'head', 'shoulder']",4.027290448666666,0.05895969498910675,0.1263227513227513
237,41,5,42,2,"round head, legs, body, hand",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,865,42,human,person,,,"['round', 'head', 'leg', 'body', 'hand']",4.083711730599999,0.05952204228520018,0.12277777777777779
238,42,5,43,2,"black jacket, jeans, human shape",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,324,43,human,person,,,"['black', 'jacket', 'jean', 'human', 'shape']",4.3295837632000005,0.24292594230674722,0.09858585858585858
239,43,5,44,2,"white shirt, face, round head, legs, arm",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,470,44,human,person,,,"['white', 'shirt', 'face', 'round', 'head', 'leg', 'arm']",4.288707285285713,0.061002886002885996,0.1674603174603175
240,44,5,45,2,"round head, body part",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,757,45,human,person,,,"['round', 'head', 'body', 'part']",3.9612573102499997,0.06345054047259929,0.13640873015873017
241,45,5,46,2,"blue jacket, face, grey hair",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,425,46,human,person,,,"['blue', 'jacket', 'face', 'gray', 'hair']",4.505631514,0.0546031746031746,0.10454545454545454
242,46,5,47,2,"human shape, legs",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,422,47,human,person,,,"['human', 'shape', 'leg']",4.417211329,0.3675438596491228,0.1037037037037037
243,47,5,48,2,holding a plastic bag,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,348,48,human,person,,,"['hold', 'a', 'plastic', 'bag']",3.74607474575,0.055560064935064934,0.11647727272727273
244,48,5,49,2,"about human shape, black hair",2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,85,49,human,person,,,"['about', 'human', 'shape', 'black', 'hair']",3.8950163398,0.29172932330827067,0.1067550505050505
245,0,6,1,2,on the road and is walking,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,411,1,human,person,,,"['on', 'the', 'road', 'and', 'be', 'walk']",2.464940947166667,0.05682079595123073,0.11492673992673992
246,1,6,2,2,shape ,2.0,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,47,2,human,person,,,['shape'],4.705882353,0.05263157894736842,0.1111111111111111
