subject_no,Trial_Index_,block,text,block_sequence,block_name,label,image
10,9,1,metallic plate with strings on it used to hit the ball while playing tennis,1,prac,tennis racket,tennis racket_394559.png
10,10,1,bag small eniugh o harry on one shoulder or arm,1,prac,handbag,handbag_383842.png
10,11,1,mobile computer,1,prac,laptop,laptop_482970.png
10,12,1,flying vehic;e,1,prac,airplane,airplane_167540.png
10,13,1,conical glass used to drink wine from,1,prac,wine glass,wine glass_25394.png
10,14,1,big cold box,1,prac,refrigerator,refrigerator_536947.png
10,15,1,huge bag for carrying luggage \,1,prac,suitcase,suitcase_23023.png
10,16,1,human,1,prac,person,person_278705.png
10,17,1,long carrier vehicle,1,prac,train,train_539143.png
10,18,1,animal with good speed and use to human,1,prac,horse,horse_382088.png
10,19,1,red fruit with white pulp inside,1,prac,apple,apple_216277.png
10,20,1,smaller cuter version of a bear,1,prac,teddy bear,teddy bear_205542.png
10,21,1,red fleshy fruit,1,prac,apple,apple_562059.png
10,22,1,big luggage carrier,1,prac,suitcase,suitcase_350019.png
10,23,1,huge animal,1,prac,cow,cow_361268.png
10,24,1,compact and fashionab;e bagpak,1,prac,handbag,handbag_250127.png
10,25,1,compact suitcas,1,prac,backpack,backpack_370478.png
10,26,1,stationary knives,1,prac,scissors,scissors_324715.png
10,27,1,cute form of a bear used bu children as toys,1,prac,teddy bear,teddy bear_82180.png
10,28,1,floating vehicle to carry people ,1,prac,boat,boat_442822.png
10,29,1,compact bed for itting,1,prac,couch,couch_31735.png
10,30,1,wooden plank with wheels,1,prac,skateboard,skateboard_71877.png
10,31,1,kitchen appliance used to cook and heat food,1,prac,oven,oven_446005.png
10,32,1,sun or rain shade. portable,1,prac,umbrella,umbrella_455157.png
10,33,1,majestic fast running animals,1,prac,horse,horse_439715.png
10,34,1,horse like animal with black and white stripes,1,prac,zebra,zebra_449406.png
10,35,1,huge mammal with tusks ,1,prac,elephant,elephant_97230.png
10,36,1,wooden planks attached to feet to glide on snow,1,prac,skis,skis_342397.png
10,37,1,used to heat food,1,prac,microwave,microwave_91615.png
10,38,1,pot with plant in it ,1,prac,potted plant,potted plant_407614.png
10,39,1,appliance that dries hair using hot air,1,prac,hair drier,hair drier_239041.png
10,40,1,sausage in between piece of bread with sauce on top,1,prac,hot dog,hot dog_400082.png
11,1,1,a inhouse plant put into the pot,1,prac,potted plant,potted plant_407614.png
11,2,1,an animal with fur on head ,1,prac,horse,horse_382088.png
11,3,1,a type of rod with a oval shaped grid attached to it to hit the baseball,1,prac,tennis racket,tennis racket_394559.png
11,4,1,a bear shaped toy,1,prac,teddy bear,teddy bear_205542.png
11,5,1,an electrical applicance put in the kitchen to warm the cold food,1,prac,microwave,microwave_91615.png
11,6,1,two pieces of long bread sticked together with a sausage and sauces on it,1,prac,hot dog,hot dog_400082.png
11,7,1,a flat suface with wheels attached to it,1,prac,skateboard,skateboard_71877.png
11,8,1,an irregular shaped item with painting on it,1,prac,fire hydrant,fire hydrant_293071.png
11,9,1,a pair of flat rod to walk on the snow,1,prac,skis,skis_342397.png
11,10,1,an animal in a black and white strips,1,prac,zebra,zebra_449406.png
11,11,1,a storage item with wheels attached to it,1,prac,suitcase,suitcase_23023.png
11,12,1,a green contained possibly made with glass to put the drink,1,prac,bottle,bottle_385029.png
11,13,1,a bear lookalike toy,1,prac,teddy bear,teddy bear_82180.png
11,14,1,a human in a moving motion,1,prac,person,person_278705.png
11,15,1,an instrument to cover you trhough rain and sun,1,prac,umbrella,umbrella_455157.png
11,16,1,a place to sleep,1,prac,bed,bed_491757.png
11,17,1,a flat surface to ride the waves in the sea,1,prac,surfboard,surfboard_554595.png
11,18,1,a yellow skined fruit in a long shape,1,prac,banana,banana_279769.png
11,19,1,a mode of transportation used in the waer,1,prac,boat,boat_442822.png
11,20,1,a storage item to carry your stuff,1,prac,backpack,backpack_370478.png
11,21,1,a mode of transportation used in the air,1,prac,airplane,airplane_167540.png
11,22,1,a furniture to assist your dining,1,prac,dining table,dining table_385029.png
11,23,1, mode of transporation where multiples of people can go at the same time,1,prac,bus,bus_226154.png
11,24,1,a storage item mainly carried by the hand,1,prac,handbag,handbag_383842.png
11,25,1,a storage item with wheels attached to it,1,prac,suitcase,suitcase_350019.png
11,26,1,"a furniture where u can sit, lie down ",1,prac,couch,couch_31735.png
11,27,1,an animal eating grass,1,prac,cow,cow_361268.png
11,28,1,an animal in a browned skin with black hair at the top of his head,1,prac,horse,horse_439715.png
11,29,1,a storage item where you can carry on your shoulder,1,prac,handbag,handbag_250127.png
11,30,1,a type of transporation on the railway where carriages are attached together,1,prac,train,train_539143.png
11,31,1,a portable electronic device,1,prac,laptop,laptop_482970.png
11,32,1,an eaten fruit,1,prac,apple,apple_216277.png
11,33,1,a container made with glass to put the wine,1,prac,wine glass,wine glass_25394.png
11,34,1,an electrical appliance to keep the items cool,1,prac,refrigerator,refrigerator_536947.png
11,35,1,an instrument with which things can be cut,1,prac,scissors,scissors_324715.png
11,36,1,a dark-coloured skin animal with two white sharp edges,1,prac,elephant,elephant_97230.png
11,37,1,an electrical applicance to bake or cook the meals,1,prac,oven,oven_446005.png
11,38,1,a colorful small prop attached to the head,1,prac,umbrella,umbrella_180487.png
11,39,1,a fruit in a rounded shape with a mix of yellow and red strips ,1,prac,apple,apple_562059.png
11,40,1,an electrical appliance to dry your damp hair,1,prac,hair drier,hair drier_239041.png
12,1,1,"brown, four legs, tail, hairy",1,prac,horse,horse_439715.png
12,2,1,"for back, capacity",1,prac,backpack,backpack_370478.png
12,3,1,"electronic device, button, heating",1,prac,oven,oven_446005.png
12,4,1,"big capacity, four wheels, lights",1,prac,bus,bus_226154.png
12,5,1,"red green, round",1,prac,apple,apple_562059.png
12,6,1,"shape, colorful, handles",1,prac,umbrella,umbrella_180487.png
12,7,1,"head, arms, legs, feet",1,prac,person,person_278705.png
12,8,1,big device with doors,1,prac,refrigerator,refrigerator_536947.png
12,9,1,soft seats with pillows,1,prac,couch,couch_31735.png
12,10,1,"buttons, doors, rectangular",1,prac,microwave,microwave_91615.png
12,11,1,"pillows, sheet",1,prac,bed,bed_491757.png
12,12,1,"pot, green vegatables",1,prac,potted plant,potted plant_407614.png
12,13,1,hand lift,1,prac,suitcase,suitcase_23023.png
12,14,1,"black, white, strip, four legs",1,prac,zebra,zebra_449406.png
12,15,1,"in the sea, long board",1,prac,surfboard,surfboard_554595.png
12,16,1,"toy like bear, little",1,prac,teddy bear,teddy bear_82180.png
12,17,1,"long, with many capacity, wheels",1,prac,train,train_539143.png
12,18,1,"toy like bear, little",1,prac,teddy bear,teddy bear_205542.png
12,19,1,"bread, sausage, sauce",1,prac,hot dog,hot dog_400082.png
12,20,1,"grid. hand holding, round",1,prac,tennis racket,tennis racket_394559.png
12,21,1,"long line, hand holding, electronic device",1,prac,hair drier,hair drier_239041.png
12,22,1,"in the sky, wings",1,prac,airplane,airplane_167540.png
12,23,1,"handles, round",1,prac,umbrella,umbrella_455157.png
12,24,1,verticle shaft,1,prac,fire hydrant,fire hydrant_293071.png
12,25,1,"red greeb, teeth bite",1,prac,apple,apple_216277.png
12,26,1,bag in the shoulder,1,prac,handbag,handbag_250127.png
12,27,1,device with many buttons,1,prac,laptop,laptop_482970.png
12,28,1,"yellow, long",1,prac,banana,banana_279769.png
12,29,1,"two wheels, hand dragging",1,prac,suitcase,suitcase_350019.png
12,30,1,"in the river, space, window",1,prac,boat,boat_442822.png
12,31,1,"two handles, capacity, liners",1,prac,handbag,handbag_383842.png
12,32,1,"glass, high handles, with wine",1,prac,wine glass,wine glass_25394.png
12,33,1,"snow, feet using",1,prac,skis,skis_342397.png
12,34,1,with many foods,1,prac,dining table,dining table_385029.png
12,35,1,"with water, capacity",1,prac,bottle,bottle_385029.png
12,36,1,"brown, white, milk, four legs, grass",1,prac,cow,cow_361268.png
12,37,1,"feet using, wheels",1,prac,skateboard,skateboard_71877.png
12,38,1,"sharp edges, steel, hand holding",1,prac,scissors,scissors_324715.png
12,39,1,"long nose, sharp teeth, four legs, brown",1,prac,elephant,elephant_97230.png
12,40,1,"hairy, ears, eyes, nose",1,prac,horse,horse_382088.png
13,1,1,a stick with a round piece of cloth that can cover people's head,1,prac,umbrella,umbrella_455157.png
13,2,1,a rectangular place for people to sleep on. is soft and is covered by blankets,1,prac,bed,bed_491757.png
13,3,1,a rectangular device with a plat than can spin on the inside,1,prac,microwave,microwave_91615.png
13,4,1,a big sack with multiple pockets made of cloth,1,prac,backpack,backpack_370478.png
13,5,1,an electronic device with hot wind blowing out of one end,1,prac,hair drier,hair drier_239041.png
13,6,1,a stationary used for cutting and with two holes on one end,1,prac,scissors,scissors_324715.png
13,7,1,a horse with black and white stripes,1,prac,zebra,zebra_449406.png
13,8,1,a yellow fruit that is long and bended,1,prac,banana,banana_279769.png
13,9,1,a flat piece of board that is long and used on water,1,prac,surfboard,surfboard_554595.png
13,10,1,a tall herbivorous mammal that people can sit on. has a bushy tail.,1,prac,horse,horse_382088.png
13,11,1,a red round fruit that is yellow on the inside,1,prac,apple,apple_216277.png
13,12,1,a piece of cloth that can cover people's head connected by steel parts,1,prac,umbrella,umbrella_180487.png
13,13,1,"a mammal with four legs, a long head, and hair covering its head, neck, and tail",1,prac,horse,horse_439715.png
13,14,1,a vehicle that can float and move on water,1,prac,boat,boat_442822.png
13,15,1,a long vehicle that runs on tracks,1,prac,train,train_539143.png
13,16,1,a stuffed toy bear,1,prac,teddy bear,teddy bear_205542.png
13,17,1,a bag made of leather that people carry on one arm,1,prac,handbag,handbag_250127.png
13,18,1,a round red fruit that is crispy,1,prac,apple,apple_562059.png
13,19,1,"a massive mammal with large ears, trunks, and tusks",1,prac,elephant,elephant_97230.png
13,20,1,a rectangular case for carrying things inside. has zippers,1,prac,suitcase,suitcase_23023.png
13,21,1,a sports equipment that can be held on the hand and used for hitting tennis balls,1,prac,tennis racket,tennis racket_394559.png
13,22,1,a large metal box with different parts. can keep food cold.,1,prac,refrigerator,refrigerator_536947.png
13,23,1,a large case that has wheels and can carry many things,1,prac,suitcase,suitcase_350019.png
13,24,1,a leather bag with two handles,1,prac,handbag,handbag_383842.png
13,25,1,a large and soft chair for more than two people to sit in.,1,prac,couch,couch_31735.png
13,26,1,a large herbivorous animal that is strong and can produce milk,1,prac,cow,cow_361268.png
13,27,1,a glass that has a glass rod connecting its two parts,1,prac,wine glass,wine glass_25394.png
13,28,1,a vehicle with four wheels. is large and can carry many people.,1,prac,bus,bus_226154.png
13,29,1,thin flat boards that people tie to their foot so that they can skate on snow,1,prac,skis,skis_342397.png
13,30,1,a portable computer,1,prac,laptop,laptop_482970.png
13,31,1,a large vehicle that has wings and can fly in air,1,prac,airplane,airplane_167540.png
13,32,1,a box for baking things. found below stove.,1,prac,oven,oven_446005.png
13,33,1,a piece of board with four wheels. people step on it so they can move.,1,prac,skateboard,skateboard_71877.png
13,34,1,an ape that has less hair and wears clothes,1,prac,person,person_278705.png
13,35,1,plants that are put within ceramic pots,1,prac,potted plant,potted plant_407614.png
13,36,1,a stuffed toy bear,1,prac,teddy bear,teddy bear_82180.png
13,37,1,a glass round object that can hold liquid,1,prac,bottle,bottle_385029.png
13,38,1,a peculiar looking thing on the roads that has parts sticking out,1,prac,fire hydrant,fire hydrant_293071.png
13,39,1,a long table for people to put food and eat on,1,prac,dining table,dining table_385029.png
13,40,1,a stick of bread with sausage in the middle,1,prac,hot dog,hot dog_400082.png
14,1,1,"big, fly on the sky,",1,prac,airplane,airplane_167540.png
14,2,1,"light computer, take it everywhere",1,prac,laptop,laptop_482970.png
14,3,1,"animals, gentle",1,prac,cow,cow_361268.png
14,4,1,"run fast, long face, four legs",1,prac,horse,horse_382088.png
14,5,1,"play on the ground, dangerous",1,prac,skateboard,skateboard_71877.png
14,6,1,eating food on it,1,prac,dining table,dining table_385029.png
14,7,1,cute toys,1,prac,teddy bear,teddy bear_82180.png
14,8,1,"take on the hands, filled with little things",1,prac,handbag,handbag_250127.png
14,9,1,"two wheels, take heavy things easily",1,prac,suitcase,suitcase_23023.png
14,10,1,"long nose, big body, two long teeth",1,prac,elephant,elephant_97230.png
14,11,1,"bake food, heat food",1,prac,oven,oven_446005.png
14,12,1,"glass, filled with water",1,prac,bottle,bottle_385029.png
14,13,1,away from sunshine and droplet,1,prac,umbrella,umbrella_455157.png
14,14,1,"glass, filled with wine",1,prac,wine glass,wine glass_25394.png
14,15,1,"yellow, fruit",1,prac,banana,banana_279769.png
14,16,1,"cute toys, soft",1,prac,teddy bear,teddy bear_205542.png
14,17,1,"make air warm, dry hair quickly",1,prac,hair drier,hair drier_239041.png
14,18,1,"take it on the hand, filled little things",1,prac,handbag,handbag_383842.png
14,19,1,move fast on the water,1,prac,boat,boat_442822.png
14,20,1,big bags,1,prac,backpack,backpack_370478.png
14,21,1,grow plants with oils,1,prac,potted plant,potted plant_407614.png
14,22,1,"run fast, long face",1,prac,horse,horse_439715.png
14,23,1,"soft, place to sleep",1,prac,bed,bed_491757.png
14,24,1,move on the snow without wheels,1,prac,skis,skis_342397.png
14,25,1,bread with sausages,1,prac,hot dog,hot dog_400082.png
14,26,1,"cut things into pieces, two knifes",1,prac,scissors,scissors_324715.png
14,27,1,move on the water,1,prac,surfboard,surfboard_554595.png
14,28,1,"red, delicious, fruit",1,prac,apple,apple_216277.png
14,29,1,"a man, with clothes",1,prac,person,person_278705.png
14,30,1,get away from sunshine and droplets,1,prac,umbrella,umbrella_180487.png
14,31,1,cool things quickly,1,prac,refrigerator,refrigerator_536947.png
14,32,1,heat food,1,prac,microwave,microwave_91615.png
14,33,1,"store much water, use it at a fire",1,prac,fire hydrant,fire hydrant_293071.png
14,34,1,a horse with black and white color,1,prac,zebra,zebra_449406.png
14,35,1,"big car, four wheels, loaded with many people",1,prac,bus,bus_226154.png
14,36,1,to get a far place quickly,1,prac,train,train_539143.png
14,37,1,play tennis,1,prac,tennis racket,tennis racket_394559.png
14,38,1,"red, juicy, delicious, fruit",1,prac,apple,apple_562059.png
14,39,1,"filled with many things, two wheels, move things easily",1,prac,suitcase,suitcase_350019.png
14,40,1,long sofa,1,prac,couch,couch_31735.png
15,1,1,chair big  comfortable,1,prac,couch,couch_31735.png
